Year,Month,Lat,Lon,Individual count,Sex,Life stage,Identification verification status,Dataset name,Country,State/Province
2009,6,50.032,-5.677,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.035542,-5.681949,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,56.56767,-6.605083,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.03467002,-5.677369215,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.06166637,-5.562024155,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,50.6575,-3.216666667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,58.239,-6.966,23,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,56.5438,-6.7035,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2004,6,54.162184,-4.735506,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1999,6,50.148824,-4.993015,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.0554,-5.7095,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,54.042,-4.814,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1960,6,51.70222,-5.26992,R,,,Accepted,Marine Records from Pembrokeshire Marine Species Atlas,United Kingdom,Wales
2001,6,49.862588,-5.450512,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,6,54.05996667,-4.7498,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1993,6,50.06542206,-5.718448639,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,6,54.06,-4.744444444,100,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,56.55045,-6.726616,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2004,6,55.44111111,-7.196944444,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2013,6,50.0526021,-5.53480036,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2001,6,50.12608719,-5.706354618,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,49.98333333,-3.100555556,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,6,50.0303,-5.6637,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2014,6,57.02877385,-7.083435059,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2003,6,49.802,-5.13,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.08328357,-5.704865007,40,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.06666667,-4.816666667,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,50.10349522,-5.42803301,17,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,56.37,-6.4,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2001,6,50.17445755,-5.684886456,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,54.072,-4.813,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1988,6,50.06527778,-5.703333333,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.03390497,-5.67311983,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,50.33361111,-5.433333333,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,54.068,-4.592,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1992,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1990,6,49.86638889,-6.467777778,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,56.7088,-6.4428,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,53.9733,-4.607,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,6,58.647861,-3.331899,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,54.052,-4.7322,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2002,6,50.036377,-5.680294,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1991,6,,,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,50.032,-5.677,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,6,54.0674,-4.812166667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1990,6,,,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,54.249,-4.744,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,56.858829,-6.154444,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,50.08063537,-5.703262295,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2016,6,57.80986,-8.56333,1 (Exact),,,Unconfirmed,National Trust for Scotland Species Records,United Kingdom,Scotland
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,56.02069,-6.03496,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2011,6,54.22716667,-4.685833333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,56.8599,-6.1759,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1996,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,6,54.241,-4.735997222,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,50.034,-5.674,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,54.208,-4.832,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1994,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1988,6,55.721944,-5.418333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,50.034,-5.674,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.1721,-4.746361111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.066,-4.8166,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,59.321,-2.966,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2004,6,50.366667,-5.381111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.08696944,-4.773691667,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,50.034,-5.674,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.275,-4.825,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.175,-4.755,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,56.9547,-5.9682,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2007,6,51.05,-10.01666,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,6,54.088319,-4.76841,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2016,6,54.044,-4.81183,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,50.00386575,-5.099858976,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,6,50.08222811,-5.536981219,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,6,49.4775,-3.0825,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1998,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1988,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,6,56.62386018,-6.635802727,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2002,6,50.105138,-5.69676,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.275,-4.825,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,56.513,-6.787,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2008,6,54.08671667,-4.775833333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1988,6,50.03666667,-5.670277778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.0483,-4.6767,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1993,6,52.1,-9.95,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2004,6,54.175,-4.725,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1999,6,50.744662,-4.913142,9,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,6,56.98661,-6.691534,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2008,6,54.08947222,-4.764444444,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2000,6,50.314265,-5.765888,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,6,50.12632288,-5.709590661,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2001,6,50.04057312,-5.650865078,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1999,6,50.12106323,-5.722765446,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2001,6,50.11814499,-5.701549053,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,57.000116,-6.450023,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2005,6,57.0115,-5.8275,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2008,6,54.22777222,-4.701886111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.0525,-4.7338,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1989,6,50.06472222,-5.717222222,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.035542,-5.681949,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1996,6,,,40,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2002,6,50.224308,-5.804172,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,58.201,-6.31,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,50.084,-5.527,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,6,50.0303,-5.6637,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,56.7058,-6.4598,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1989,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2001,6,50.07758331,-5.704003811,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.04183456,-5.649973514,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,54.13928333,-4.7468,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,50.034,-5.674,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,56.592,-6.667,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,50.035977,-5.269908,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.40014156,-3.480392996,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,6,54.06583333,-4.746111111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.281215,-4.638915,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1991,6,54.11,-4.82,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,50.32888889,-4.163888889,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,6,50.240379,-3.873484,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,57.88675245,-5.164260864,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1989,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,6,54.169,-4.751316667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2008,6,54.261,-4.633333333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,50.35611111,-4.165,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2000,6,49.99111111,-5.517777778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,50.088611,-3.795278,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,50.2525,-3.907777778,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,58.366667,-5.200139,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1993,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1988,6,,,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2008,6,54.10833333,-4.785277778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2008,6,54.0935,-4.780833333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1999,6,49.800767,-5.069089,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1991,6,54.04818,-4.82503,R,,,Accepted,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,United Kingdom,Isle of Man
2008,6,54.05526389,-4.832630556,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,56.50622,-6.761,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2007,6,57.37161,-6.134943,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1994,6,50.087107,-5.330086,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1991,6,54.071074,-4.799824,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1993,6,51.75,-6.8,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2013,6,54.222039,-4.743912,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1999,6,50.12398529,-5.715989113,30,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.22728889,-4.700597222,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,54.06444444,-4.803333333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,49.841439,-5.562518,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1991,6,,,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,6,56.6751,-6.4458,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2008,6,54.0873,-4.7734,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,50.12636753,-5.70819445,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.034,-5.674,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,54.15366667,-4.746833333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,56.5,-6.5,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,54.062,-4.792,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.2209,-4.3815,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,50.2,-5.47,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1987,6,50.10138889,-5.076666667,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,6,56.068056,-6.175682,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1993,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,6,50.31415,-5.77139,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.082,-5.7017,20,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.0683,-4.7233,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,58.1951,-5.33,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1995,6,53.01666667,-9.433333333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
